 ,Month,Week,Week Counter,Total Boardings,Start of Week,Revenue Hours,Restaurant Bookings,Gas Price (C/L),University School Season,Vic Employment,BC Employment,WFH,Population Growth Rate,BC Vaccination Rate,Hospitalizations,Critical Cases,Average Temperature,Average Precip,Season 1,Season 2,Season 3,,Route 1,Route 2,Route 3,Route 4,Route 5,Route 6,Route 7,Route 8,Route 9,Route 10,Route 11,Route 12,Route 13,Route 14,Route 15,Route 16,Route 17,Route 18,Route 19,Route 20,Route 21,Route 22,Route 23,Route 24,Route 25,Route 26,Route 27,Route 28,Route 29,Route 30,Route 31,Route 32,Route 33,Route 34,Route 35,Route 36,Route 37,Route 38,Route 39,Route 40,Route 41,Route 42,Route 43,Route 44,Route 45,Route 46,Route 47,Route 48,Route 49,Route 50,Route 51,Route 52,Route 53,Route 54,Route 55,Route 56,Route 57,Route 58,Route 59,Route 60,Route 61,Route 62,Route 63,Route 64,Route 65,Route 66,Route 67,Route 68,Route 69,Route 70,Route 71,Route 72,Route 73,Route 74,Route 75,Route 76,Route 77,Route 78,Route 79,Route 80,Route 81,Route 82,Route 83,Route 84,Route 85,Route 86,Route 87,Route 88,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,H25,H26,H27,H28,H29,H30,H31,H32,H33,H34,H35,H36,H37,H38,H39,H40,H41,H42,H43,H44,H45,H46,H47,H48,H49,H50,H51,H52,H53,H54,H55,H56,H57,H58,H59,H60,H61,H62,H63,H64,H65,H66,H67,H68,H69,H70,H71,H72,H73,H74,H75,H76,H77,H78,H79,H80,H81,H82,H83,H84,H85,H86,H87,H88,Total Calculated Revenue Hours
2021,7,30,135,324378,7/26/2021,11551.6,-0.36,165,2,4.5,2657,4.4,0.0194,0.54464,43,17,19.91428571,0,0,1,0,,114,16518,4056,14144,,24128,5179,3910,1161,1808,20723,524,14,22164,21207,,,,,,6278,6883,,2928,3243,21423,14273,14961,,8923,9971,734,,,70,,,,4100,,,,64,,,995,346,493,,38788,398,4729,539,754,368,494,676,565,381,409,7055,,52,197,461,,,,,8880,935,16852,,,7530,,,,,,1185,71,519,,241,,174,790,13.00888889,535.1419444,233.2886111,412.52,,699.1672222,243.0813889,197.7022222,91.26555556,160.2280556,699.7416667,43.28,3.532333333,741.8661111,567.5016667,,,,,,248.7305556,341.9275,,154.8425,168.5772222,531.7925,381.3569444,385.0002778,,311.4405556,298.6825,59.58666667,,,14.67583333,,,,263.335,,,,6.229444444,,,91.98611111,28.19916667,29.9825,,798.7297222,31.89555556,343.4433333,76.84527778,69.035,37.29305556,60.08194444,47.60861111,44.68361111,34.53888889,36.64027778,283.4141667,,10.05083333,46.87166667,27.58444444,,,,,203.0383333,34.99416667,531.7933333,,,373.96,,,,,,106.4011111,12.39166667,75.14138889,,33.83888889,,30.45138889,74.56166667,11382.95928
2021,8,31,136,275285,8/2/2021,11551.6,-0.33,165,2,4.4,2659,4.1,0.0194,0.576888,47,16,19.42857143,0.428571429,0,1,0,,79,16023,3699,12615,,23169,4807,3856,1030,1659,19863,434,64,20173,19644,,,,,,5945,6730,,2890,3163,20759,13935,14461,,8744,9909,674,,,63,,,,3455,,,,12,,,806,254,398,,36347,326,4298,423,688,305,497,573,476,366,415,6331,,49,103,402,,,,,8690,674,16499,,,7693,,,,,,1119,40,388,,200,,175,904,10.96194444,505.865,216.8633333,396.2808333,,656.1530556,229.4505556,179.9391667,74.28,150.1263889,668.4088889,40.22777778,11.45416667,706.2911111,540.4483333,,,,,,235.1480556,320.9433333,,141.3527778,158.5588889,547.3208333,366.3088889,369.6291667,,302.9388889,289.8552778,55.08972222,,,11.75944444,,,,221.1919444,,,,2.28,,,73.35722222,23.00416667,23.93027778,,754.6875,25.7875,312.8897222,69.31694444,64.57277778,29.51277778,57.27333333,44.7275,40.02916667,31.50888889,33.98916667,252.2966667,,7.821388889,35.99472222,21.13222222,,,,,198.5327778,28.04638889,518.9791667,,,349.5305556,,,,,,103.6577778,10.17027778,68.85138889,,29.46033333,,26.87777778,68.11083333,10713.177
2021,8,32,137,328140,8/9/2021,11551.6,-0.34,163,2,4.4,2659,4.1,0.0194,0.624746,68,20,20.61428571,0,0,1,0,,109,17224,4139,13528,,24349,4961,4210,1152,1902,21256,671,60,22563,20545,,,,,,6187,7314,,3135,3431,22349,14680,14448,,9219,10296,741,,,69,,,,4191,,,,44,,,1050,319,484,,38124,420,4835,491,730,347,520,638,574,360,413,6925,,81,154,516,,,,,9192,820,17614,,,7441,,,,,,1345,59,477,,221,,256,961,13.95583333,540.74,229.0613889,424.4711111,,679.9763889,247.0136111,198.9091667,92.5775,161.8288889,725.5275,45.35472222,3.86,733.5788889,559.1638889,,,,,,251.6219444,345.9963889,,158.755,171.1883333,551.3169444,389.8022222,392.2063889,,318.8075,298.0358333,62.32722222,,,15.22722222,,,,260.5394444,,,,3.166666667,,,88.32777778,29.70166667,29.84305556,,783.0091667,28.94694444,330.8513889,75.28444444,66.89722222,37.51138889,61.48166667,46.01638889,43.35055556,34.90111111,35.95555556,281.4725,,9.608888889,47.07166667,26.69138889,,,,,209.1186111,36.77027778,536.2113889,,,375.7736111,,,,,,107.1719444,14.05333333,76.0075,,34.07111111,,32.30555556,74.24916667,11427.66528
2021,8,33,138,330718,8/16/2021,11551.6,-0.28,162,2,4.4,2659,4.1,0.0194,0.650657,104,47,16.37142857,0.242857143,0,1,0,,77,16985,4248,13528,,25226,4889,4291,1363,1767,21163,528,120,22449,20921,,,,,,6825,7307,,3160,3378,22146,14157,14422,,9053,10766,872,,,96,,,,4169,,,,15,,,991,348,523,,39207,359,4659,399,655,349,569,494,574,420,406,6667,,67,335,542,,,,,9616,957,17546,,,7913,,,,,,1292,49,462,,219,,243,936,13.97666667,533.8436111,229.3380556,419.3080556,,683.5208333,242.1119444,202.4277778,93.68222222,159.2394444,713.1227778,45.11055556,4.598333333,737.6458333,557.6416667,,,,,,252.505,340.6541667,,158.8619444,171.2441667,548.0077778,381.5663889,387.5933333,,312.5719444,298.4961111,61.43194444,,,13.69361111,,,,262.4333333,,,,2.855555556,,,86.41944444,28.42916667,29.92555556,,784.0730556,29.85555556,339.1516667,76.31694444,68.05027778,36.54361111,61.87527778,47.63194444,43.75888889,32.37555556,36.59,279.1730556,,10.73861111,47.54277778,28.29972222,,,,,210.1555556,36.57472222,529.5227778,,,380.9052778,,,,,,107.8022222,13.94222222,72.49388889,,34.28083333,,32.6775,77.22805556,11389.81722
2021,8,34,139,339504,8/23/2021,11551.6,-0.28,160,2,4.4,2659,4.1,0.0194,0.66603,133,80,15.97142857,0,0,1,0,,94,17456,4201,14508,,25746,5150,4234,1302,1793,21423,509,23,23259,21058,,,,,,6479,7267,,3283,3491,23380,15316,15407,,9527,10572,747,,,109,,,,4195,,,,28,,,1072,393,586,,40283,436,4574,444,721,438,553,594,551,417,428,7074,,50,172,586,,,,,9393,907,18261,,,7806,,,,,,1328,47,420,,227,,264,922,13.35,535.5605556,239.4019444,415.3138889,,679.8377778,243.4469444,205.4987255,95.08111111,165.1336111,722.4730556,43.65861111,3.980333333,742.0538889,563.6888889,,,,,,252.5111111,347.6786111,,158.3108333,174.6822222,563.4930556,393.2786111,396.9938889,,314.7436111,302.9186111,58.19138889,,,14.59333333,,,,264.2977778,,,,2.816944444,,,90.02444444,30.42777778,29.75944444,,796.6775,31.04222222,338.7169444,77.26583333,66.93972222,35.0125,57.57722222,45.74944444,43.29252632,31.86833333,36.29472222,281.6661111,,10.65861111,46.70055556,26.71305556,,,,,212.0575,35.12083333,536.9066667,,,378.5122222,,,,,,106.76,13.32861111,73.99222222,,33.59888889,,32.74055556,76.01055556,11488.40436
2021,8,35,140,358432,8/30/2021,11551.6,-0.23,158,2,4.4,2659,4.1,0.0194,0.679168,176,91,14.85714286,0.128571429,0,1,0,,73,17149,4507,16036,,26459,5618,4869,1489,1748,23033,701,45,24977,22270,,,,,,7276,7464,,3069,3490,26042,17076,17396,,9596,10914,690,,,95,,,,5056,,,,22,,,1062,413,429,,40941,493,4990,435,818,441,577,652,732,439,418,6672,,40,157,497,,,,,10097,981,18202,,,8685,,,,,,1394,53,416,,193,,194,851,13.39333333,524.815,233.4197222,417.4738889,,681.6122222,249.2486111,204.5786111,95.27138889,168.1113889,711.2130556,43.23583333,3.565333333,749.2122222,557.7363889,,,,,,256.6769444,346.6330556,,154.0736111,174.1119444,569.0805556,386.795,389.2886111,,320.4291667,305.1680556,60.70722222,,,15.49916667,,,,268.5841667,,,,2.3,,,89.33944444,30.2725,30.38472222,,810.9694444,30.94138889,345.5883333,76.21111111,68.71333333,36.07388889,60.86888889,48.02527778,43.86944444,32.5325,36.44666667,289.7611111,,10.0775,46.73888889,27.39083333,,,,,212.3480556,31.89722222,541.5213889,,,379.69,,,,,,106.8422222,15.00194444,75.13416667,,33.5425,,35.21611111,77.36694444,11525.00033
2021,9,36,141,398652,9/6/2021,12164.5,-0.24,157,1,4.4,2679,4.1,0.0194,0.685134,215,118,17.11428571,1.085714286,1,0,0,,76,18551,4376,26563,,29901,10066,6342,2731,2013,24787,3449,18,37151,28890,,203,,,,10076,9369,,3221,4066,42186,18130,18132,,9690,11126,692,,,817,,,,12118,,,,8,,,1316,356,571,,42404,1586,5985,434,727,382,643,632,612,496,467,6927,,49,179,468,,,,,8962,740,18013,,,8626,,,,,,1313,81,489,,227,,199,746,11.71444444,515.0922222,222.1786111,459.7902778,,650.2225,271.7927778,194.0380556,83.46888889,158.2577778,719.7919444,59.17027778,3.220833333,804.635,586.0283333,,4.159444444,,,,274.9911111,348.2994444,,149.0713889,161.6375,702.5344444,395.5797222,393.5577778,,306.8202778,291.2786111,54.52166667,,,19.40944444,,,,315.6063889,,,,2.366111111,,,72.72888889,24.51305556,24.72527778,,787.9741667,32.26583333,333.2433333,71.56694444,66.2769393,30.00055556,56.61916667,44.70777778,41.65888889,33.6275,35.6325,257.4194444,,8.655,36.98833333,24.52222222,,,,,197.3383333,26.94833333,528.1619444,,,362.2183333,,,,,,106.5111111,11.54388889,66.77055556,,29.27972222,,25.36638889,67.52527778,11564.02499
2021,9,37,142,470478,9/13/2021,12164.5,-0.4,156,1,4.4,2679,4.1,0.0194,0.696583,278,139,13.1,6.128571429,1,0,0,,141,17826,4246,31100,,33378,12106,8462,3679,2056,26951,4326,36,40617,30342,,330,,,,11349,9799,,3669,4274,43118,18776,18364,,10202,12035,768,,,1414,,,,15454,,,,13,,,1510,505,848,,41720,1682,6564,437,838,462,769,654,599,556,594,8038,,47,191,619,,,,,8193,1000,17511,,,8958,,,,,,1404,89,646,,213,,225,775,14.57638889,527.6916667,235.6836111,494.9258333,,693.0675,295.0213889,217.6736111,103.6369444,166.1475,773.4616667,65.24222222,4.280666667,857.6819444,608.2275,,5.728611111,,,,302.4672222,366.6288889,,162.5611111,163.6305556,722.0997222,413.4755556,409.8138889,,317.5383333,304.9233333,58.55305556,,,23.37388889,,,,374.3527778,,,,2.894444444,,,89.77916667,32.10583333,30.4525,,814.0380556,40.75083333,359.7505556,79.155,69.39527778,37.53472222,61.42694444,49.81305556,44.06805556,35.40055556,40.18666667,286.9747222,,10.7375,45.45055556,27.80694444,,,,,208.0780556,34.66166667,545.3247222,,,391.2055556,,,,,,112.0308333,14.32055556,74.4725,,32.7975,,32.04555556,72.55555556,12357.67928
2021,9,38,143,478012,9/20/2021,12164.5,-0.33,155,1,4.4,2679,4.1,0.0194,0.705937,307,156,14.25714286,3.114285714,1,0,0,,90,19317,4566,30938,,34008,12367,7768,3452,2062,28294,3728,61,41119,30218,,279,,,,11159,9975,,3320,4866,43911,18814,18402,,10317,12013,840,,,1130,,,,15421,,,,23,,,1616,546,749,,44109,1841,6574,505,992,485,737,652,664,592,626,8766,,63,182,705,,,,,8260,935,17497,,,9179,,,,,,1372,78,653,,196,,203,777,14.23888889,534.9272222,232.9141667,485.5033333,,689.2616667,295.9019444,218.7022222,101.7880556,165.6677778,771.6716667,64.53027778,3.421333333,849.1341667,602.4116667,,5.638055556,,,,303.7580556,373.2566667,,147.5080556,175.2927778,716.2847222,408.7944444,406.9155556,,317.7555556,305.3722222,59.60638889,,,24.70027778,,,,368.5247222,,,,3.419722222,,,85.00055556,31.83972222,30.69916667,,806.2911111,38.93472222,360.8719444,78.85138889,71.49027778,37.68333333,58.90972222,46.19888889,43.35831019,37.59722222,41.61277778,293.2586111,,10.57861111,46.24305556,29.17305556,,,,,203.1663889,33.20416667,536.9127778,,,390.3719444,,,,,,113.5133333,13.84972222,75.61194444,,33.56444444,,32.51888889,73.32138889,12301.52909
2021,9,39,144,449661,9/27/2021,12164.5,-0.3,160,1,4.4,2679,4.1,0.0194,0.715196,303,141,11.88571429,2.728571429,1,0,0,,89,17434,4323,28357,,31052,10434,6982,2775,1965,25622,3353,35,37649,29584,,191,,,,9848,9255,,3591,4096,42032,18820,19133,,10226,11943,801,,,1081,,,,12757,,,,12,,,1525,473,716,,43820,1401,6000,459,711,438,666,675,676,520,542,7299,,104,400,695,,,,,8696,894,17755,,,8585,,,,,,1401,74,570,,195,,215,716,19.77166667,529.7733333,236.1069444,487.7830556,,692.1338889,288.0980556,215.0172222,99.755,165.8025,765.665,63.79333333,3.585,843.2441667,614.4991667,,4.886388889,,,,305.7672222,369.0791667,,164.2325,158.2252778,707.1802778,409.2102778,405.8172222,,316.9994444,307.8063889,58.59472222,,,23.15555556,,,,362.245,,,,3.326388889,,,88.21138889,29.20861111,30.37722222,,820.2844444,37.14333333,358.0038889,79.35694444,69.69637427,37.62361111,61.87111111,48.53277778,43.495,36.965,37.31666667,285.6866667,,10.66555556,46.005,29.02805556,,,,,210.6305556,33.65416667,545.6119444,,,383.6744444,,,,,,113.0008333,13.63777778,76.57666667,,33.77805556,,33.06472222,74.71638889,12289.37137
2021,10,40,145,468444,10/4/2021,12164.5,-0.32,160,1,4.5,2693,4.2,0.0194,0.725244,326,142,9.185714286,1.042857143,1,0,0,,92,18488,4291,30385,,32825,11523,7668,3339,2042,26693,3491,59,39914,29600,,270,,,,11572,10248,,3782,4611,41794,17353,17767,,10265,11660,851,,,1432,,,,15258,,,,26,,,1782,604,808,,44722,1913,6589,567,819,540,657,648,720,666,644,8326,,81,191,623,,,,,9168,1166,17753,,,8720,,,,,,1492,111,602,,214,,205,814,14.26833333,530.4113889,237.1680556,483.3672222,,699.68,289.6236111,217.9819444,102.0594444,162.8583333,772.44,65.90916667,3.786,847.4122222,612.7327778,,5.670833333,,,,304.5213889,375.0719444,,163.2288889,171.1105556,712.6022222,411.3733333,409.6052778,,317.3541667,305.8827778,59.88361111,,,25.2925,,,,382.735,,,,3.376944444,,,86.10666667,31.95666667,31.81083333,,812.9805556,38.61222222,357.5644444,75.88583333,68.29,37.31555556,60.45944444,40.6725,45.59900463,37.91416667,40.265,288.0358333,,10.69861111,45.37694444,27.43611111,,,,,205.9247222,33.80916667,544.6752778,,,394.2380556,,,,,,113.7516667,13.61166667,77.29888889,,34.23083333,,31.21361111,75.12333333,12348.26556
2021,10,41,146,392227,10/11/2021,12164.5,-0.24,160,1,4.5,2693,4.2,0.0194,0.730819,360,137,9.485714286,2.528571429,1,0,0,,84,17429,4102,27489,,30727,10109,6633,2543,1804,24693,2972,60,35971,28812,,255,,,,9453,8884,,3405,4317,38136,17748,17692,,9576,11258,828,,,1066,,,,12086,,,,14,,,1379,424,589,,39076,1344,5915,444,832,361,667,581,746,517,633,6849,,138,314,481,,,,,8527,787,17444,,,7924,,,,,,1436,62,551,,173,,151,908,11.44527778,503.1416667,222.1336111,445.7447222,,655.6497222,264.1791667,196.7169444,84.17888889,154.6344444,710.8913889,58.9175,3.061805556,789.0733333,581.6925,,4.585555556,,,,273.5330556,346.4841667,,149.0063889,158.0972222,675.1902778,392.4038889,392.2147222,,302.1961111,291.4558333,55.92888889,,,19.40194444,,,,312.6838889,,,,2.364722222,,,69.26861111,24.745,24.44972222,,751.6311111,32.22138889,330.1155556,68.50916667,65.91194444,30.69388889,57.83472222,39.56416667,42.05444444,34.65638889,37.94111111,258.2436111,,8.985555556,37.50611111,23.53305556,,,,,195.695,27.48916667,521.1322222,,,355.8197222,,,,,,105.9786111,10.395,67.9125,,30.25027778,,25.79694444,68.98277778,11404.32542
2021,10,42,147,466272,10/18/2021,12164.5,-0.21,157,1,4.5,2693,4.2,0.0194,0.741177,360,151,10.77142857,1.042857143,1,0,0,,129,18196,4432,30200,,32805,11645,7110,3421,2108,26810,3464,34,40264,29907,,344,,,,10875,9452,,4128,4845,42430,18374,18957,,10220,11996,906,,,1245,,,,14448,,,,28,,,1595,441,766,,43638,1960,6286,512,910,440,669,676,733,608,583,7893,,73,194,699,,,,,7913,1038,17775,,,8789,,,,,,1359,99,611,,212,,257,770,14.60861111,525.1780556,235.5980556,480.6494444,,693.9655556,292.1736111,217.3027778,103.8647222,164.9172222,769.915,64.91277778,3.853888889,835.8111111,596.4044444,,5.2675,,,,299.9469444,367.4852778,,162.5105556,171.7533333,707.4172222,405.2980556,410.4644444,,319.1577778,305.4811111,59.7525,,,24.14138889,,,,369.5894444,,,,3.100555556,,,86.83361111,31.34361111,30.14277778,,804.2727778,40.18722222,358.1355556,77.27611111,70.20361111,37.72666667,64.76194444,42.27805556,44.42944444,37.455,40.85444444,293.8838889,,10.035,45.49638889,29.44305556,,,,,202.7977778,33.8875,540.1713889,,,385.3147222,,,,,,113.3919444,13.19416667,75.84611111,,34.06694444,,33.16722222,71.835,12258.95333
2021,10,43,148,493133,10/25/2021,12164.5,-0.12,157,1,4.5,2700,4.2,0.0194,0.75035,366,149,9.357142857,9.271428571,1,0,0,,117,19906,4830,32033,,34724,12249,7724,3576,2231,28431,3590,35,41851,32095,,281,,,,11757,10317,,4306,5062,47387,19863,20611,,10854,12056,863,,,1286,,,,14553,,,,27,,,1610,557,754,,45156,2003,6664,557,1002,437,731,773,692,605,662,8451,,79,252,756,,,,,7896,1017,17450,,,8983,,,,,,1441,79,578,,212,,256,865,14.62777778,526.0058333,236.7219444,491.5347222,,702.9227778,291.8827778,219.9602778,104.9997222,168.985,779.9744444,65.92555556,3.497666667,837.0169444,612.8386111,,5.505555556,,,,300.3041667,370.3913889,,164.3130556,172.2986111,723.7863889,415.3077778,419.3988889,,315.3863889,300.8811111,59.09055556,,,23.50527778,,,,371.3002778,,,,2.825555556,,,87.41277778,29.70333333,31.26611111,,809.2341667,40.49472222,361.0958333,78.26388889,69.4175,37.78861111,64.02277778,43.22027778,43.56333333,37.78833333,40.56388889,291.6983333,,10.28194444,47.87638889,28.94333333,,,,,213.565,36.40138889,545.3911111,,,395.9844444,,,,,,113.5333333,14.70472222,76.15416667,,33.65166667,,33.65805556,73.26166667,12390.13017
2021,11,44,149,466646,11/1/2021,12164.5,-0.27,156,1,3.9,2700,4.2,0.0194,0.758239,436,140,8.614285714,4.485714286,1,0,0,,78,14485,4463,29383,3592,34249,12518,7270,3164,2196,27316,3654,54,39720,32051,,311,,,,10941,10241,,3781,5045,42311,18457,17722,,9706,11962,727,,,1124,,,,14207,,,,20,,,1659,607,812,,43860,1993,6307,576,781,448,681,688,747,587,596,8112,,65,207,748,,,,,7544,961,16513,,,8235,,,,,,1246,87,566,,200,,230,842,17.33138889,436.1286111,233.5697222,486.4002778,99.86805556,706.8233333,296.0291667,217.1455556,101.9013889,163.7936111,772.1675,67.0575,3.528666667,840.2566667,611.7058333,,5.316944444,,,,304.0777778,374.0263889,,166.6363889,177.0455556,730.1636111,413.3611111,416.4627778,,320.2619444,305.0461111,57.72111111,,,23.92166667,,,,371.8158333,,,,3.3075,,,88.74194444,32.05861111,30.92055556,,802.4769444,40.02583333,359.0838889,76.43722222,69.97614035,37.51638889,63.08194444,43.43833333,45.89333333,37.2675,36.85944444,289.555,,11.31361111,44.32833333,28.47388889,,,,,203.5777778,35.585,542.3383333,,,386.6875,,,,,,115.0963889,14.46277778,76.26833333,,33.59888889,,34.84277778,71.67472222,12374.45342
2021,11,45,150,372234,11/8/2021,12164.5,-0.12,154,1,3.9,2700,4.2,0.0194,0.764926,407,121,8.828571429,12.17142857,1,0,0,,80,13720,4008,22810,3535,31833,8847,6246,2524,1914,24177,2199,26,32264,26762,,140,,,,9459,9119,,3555,4329,34879,16940,17382,,9792,11102,807,,,904,,,,10246,,,,18,,,1350,463,623,,40406,1055,5871,459,940,394,591,619,721,557,585,7208,,51,145,474,,,,,8954,809,16894,,,7944,,,,,,1255,60,525,,200,,179,921,11.94972222,420.9066667,221.0466667,443.0791667,95.37444444,654.5088889,260.3133333,192.0230556,80.36388889,155.1841667,710.5091667,56.62388889,2.903125,800.2672222,585.5125,,4.022222222,,,,274.7863889,350.6694444,,150.0319444,161.445,670.0838889,392.3708333,387.0752778,,305.9711111,289.8247222,59.44,,,18.77638889,,,,298.8330556,,,,2.478333333,,,68.29111111,24.12388889,24.37944444,,767.6144444,30.68944444,328.8708333,69.4775,66.40305556,29.76972222,59.07722222,38.61472222,39.9625,34.62916667,38.20777778,267.5105556,,8.633333333,37.90833333,22.52777778,,,,,201.9241667,27.2725,523.7483333,,,355.6094444,,,,,,105.4463889,11.32722222,70.92861111,,29.83138889,,28.32555556,69.40916667,11436.88813
2021,11,46,151,497579,11/15/2021,12164.5,-0.19,150,1,3.9,2700,4.2,0.0194,0.771632,376,116,5.7,11.62857143,1,0,0,,99,16185,5121,31558,4037,36424,13180,7619,3382,2298,28662,3590,53,42612,32433,,404,,,,11384,10998,,4227,4807,46503,18847,20344,,10650,12860,960,,,1347,,,,14107,,,,39,,,1752,545,863,,47316,1834,6382,626,984,484,767,659,666,639,721,8229,,55,215,672,,,,,7379,889,18831,,,9093,,,,,,1435,93,523,,227,,216,754,14.40472222,434.8833333,240.0325,490.0225,101.9511111,710.4072222,293.8261111,222.1108333,100.4369444,163.8566667,776.4577778,65.56388889,3.741666667,856.8125,596.6908333,,5.619722222,,,,296.5775,376.3858333,,164.0244444,171.9425,728.7566667,405.4830556,412.8275,,312.0647222,310.9294444,58.27138889,,,24.39027778,,,,374.5311111,,,,3.18,,,89.435,32.65972222,33.31944444,,821.3766667,39.84055556,359.6111111,77.025,71.74333333,38.16472222,63.73333333,43.33916667,45.29194444,37.9,40.67444444,300.3252778,,11.44611111,50.50888889,29.35111111,,,,,211.2719444,34.15861111,543.4566667,,,397.6838889,,,,,,113.8055556,14.52277778,80.41333333,,34.79972222,,33.44138889,75.56,12441.0425
2021,11,47,152,480900,11/22/2021,12164.5,-0.24,150,1,3.9,2700,4.2,0.0194,0.775852,337,115,7.914285714,11.4,1,0,0,,97,16019,4739,29788,4065,35050,12507,7870,3157,2234,27753,3630,52,40217,31827,,348,,,,10738,10301,,4154,5213,42698,18815,18666,,10945,12813,894,,,1313,,,,14015,,,,9,,,1730,580,741,,45557,2168,6515,560,985,441,682,732,654,573,635,8232,,72,192,662,,,,,8031,899,17722,,,9413,,,,,,1345,103,550,,233,,185,781,14.48083333,437.9755556,236.8238889,491.9555556,103.7302778,700.6719444,293.0047222,220.4763889,101.0788889,165.3680556,774.9716667,66.40083333,3.376333333,849.4841667,607.2244444,,4.955555556,,,,303.9855556,379.2311111,,168.7591667,175.2622222,716.8716667,411.6933333,410.3552778,,317.0322222,305.0536111,58.03833333,,,24.77361111,,,,364.7477778,,,,2.790555556,,,86.33305556,32.66277778,30.865,,814.5672222,38.50638889,355.0497222,75.0875,68.93166667,37.2725,64.44194444,43.88694444,45.80472222,36.89583333,41.91611111,294.5225,,11.25027778,46.30694444,29.4825,,,,,205.0819444,33.19055556,548.4791667,,,393.5530556,,,,,,111.3808861,13.96416667,79.64611111,,34.51722222,,32.98694444,75.48055556,12392.63777
2021,11,48,153,503660,11/29/2021,12164.5,-0.23,150,1,3.9,2700,4.2,0.0194,0.77744,303,115,6.485714286,1.835714286,1,0,0,,119,16149,4763,31736,4380,34773,12746,6961,3659,2204,29896,3489,35,43162,34494,,343,,,,11005,10858,,3837,5312,48494,20489,20648,,11188,12467,900,,,1271,,,,15212,,,,22,,,1998,584,779,,45834,2050,6758,731,994,481,726,751,719,725,742,8542,,67,219,804,,,,,7694,902,18226,,,9072,,,,,,1475,117,604,,294,,271,889,14.29305556,444.145,234.9444444,489.5727778,103.0991667,704.0188889,294.8152778,210.9775355,103.31,165.6408333,772.41,64.13277778,3.060666667,857.7855556,621.5830556,,5.269722222,,,,300.4422222,372.8472222,,164.0986111,175.9641667,725.9022222,410.4130556,411.4133333,,319.5605556,305.5638889,60.07527778,,,24.12972222,,,,372.4886111,,,,2.960555556,,,90.94944444,31.73722222,31.28805556,,816.7472222,39.35222222,358.5025,74.70694444,70.48472222,37.36472222,61.7325,43.0575,42.68611111,37.55694444,41.64444444,304.0505556,,11.40472222,47.27027778,30.65611111,,,,,199.8136111,33.4275,542.6225,,,386.0283333,,,,,,115.4413889,15.10333333,76.81694444,,35.18638889,,33.17527778,75.6075,12419.3332
2021,12,49,154,470380,12/6/2021,11809.5,-0.27,150,1,3.8,2702,4.3,0.0194,0.780684,241,89,4.442857143,8.657142857,1,0,0,,110,15762,4992,26480,4139,37263,11345,7676,3168,2435,28557,1950,28,38927,28335,,209,,,,11152,11071,,4063,5263,38651,19691,20838,,11067,13577,845,,,1281,,,,11255,,,,30,,,1810,571,787,,45418,1508,6745,727,976,481,763,813,811,648,694,7903,,59,197,731,,,,,7620,828,17507,,,9109,,,,,,1445,104,597,,222,,249,897,14.63722222,447.7372222,235.2580556,431.1433333,104.8033333,709.1061111,269.5444444,217.1175,99.89972222,168.9405556,776.3175,54.94166667,3.718,801.2969444,571.3058333,,4.723888889,,,,276.9658333,371.0911111,,166.3994444,174.8405556,607.1575,408.095,409.3077778,,324.7336111,304.8286111,59.17722222,,,25.64972222,,,,310.8888889,,,,2.907222222,,,88.81611111,31.88305556,31.03916667,,815.1452778,37.95472222,363.6619444,77.10111111,69.49777778,37.05361111,63.1775,42.97861111,43.93472222,38.97861111,41.15638889,295.6952778,,11.16027778,45.92944444,30.03472222,,,,,205.2091667,35.06,544.2394444,,,391.2188889,,,,,,117.1808333,15.40361111,76.95833333,,33.71111111,,32.29694444,74.45277778,12043.46328
2021,12,50,155,453472,12/13/2021,11809.5,-0.24,150,1,3.8,2702,4.3,0.0194,0.783735,185,72,4.185714286,6.814285714,1,0,0,,110,15792,4930,21766,4234,36033,9477,7340,2625,2225,29682,1085,36,33361,26479,,275,,,,9980,10962,,4072,5422,33991,20412,20947,,12013,13108,887,,,1281,,,,8781,,,,39,,,1768,572,773,,50956,1405,6804,691,899,477,743,690,762,678,702,8048,,91,205,653,,,,,8217,940,17117,,,9438,,,,,,1385,119,589,,241,,251,913,14.97166667,443.8838889,238.4158333,421.0786111,104.0152778,711.0919444,265.5805556,218.1902778,99.71305556,169.9119444,769.8588889,52.60166667,3.822,796.4908333,565.3083333,,4.879166667,,,,280.8869444,375.4161111,,167.7586111,177.1311111,601.6186111,410.2919444,412.7952778,,319.6697222,306.1847222,59.84666667,,,25.1,,,,305.4438889,,,,3.421388889,,,89.73388889,31.55861111,31.78277778,,821.0541667,37.88722222,355.3172222,77.11361111,69.70361111,36.96083333,64.75361111,44.22861111,47.01888889,37.29722222,42.07666667,291.1991667,,11.42916667,48.14277778,27.97138889,,,,,209.4997222,35.15944444,543.4194444,,,388.3363889,,,,,,114.1683333,15.45194444,77.84083333,,35.33611111,,32.7475,75.15194444,12017.72006
